자격구분코드,자격구분명,계열명,종목명
W,일학습병행자격,L5,전자기기하드웨어개발_L5_ver3.0
W,일학습병행자격,L5,전직지원_L5_ver3.0
W,일학습병행자격,L2,정보통신선로시공_L2_ver3.0
W,일학습병행자격,L5,정보통신설계_L5_ver3.0
W,일학습병행자격,L4,정비기지시설물유지보수_L4_ver3.0
W,일학습병행자격,L4,정수장운영관리_L4_ver3.0
W,일학습병행자격,L3,젖소사육_L3_ver3.0
W,일학습병행자격,L4,제강_L4_ver3.0
W,일학습병행자격,L4,제선_L4_ver3.0
W,일학습병행자격,L3,제직의류생산_L3_ver3.0
W,일학습병행자격,L3,제품디자인_L3_ver3.0
W,일학습병행자격,L5,제품디자인_L5_ver3.0
W,일학습병행자격,L3,종자유통_L3_ver3.0
W,일학습병행자격,L5,종자유통_L5_ver3.0
W,일학습병행자격,L5,종축_L5_ver3.0
C,과정평가형자격,기능사,건축목공기능사
C,과정평가형자격,기사,금속재료기사
C,과정평가형자격,기사,바이오화학제품제조산업기사
W,일학습병행자격,L3,디지털디자인_L3_25V3
W,일학습병행자격,L3,헤어디자인_L3_25V3
W,일학습병행자격,L3,식음료서비스_L3_25V3
W,일학습병행자격,L2,측량·지리정보개발_L2_25V3
W,일학습병행자격,L2,철근콘크리트·가설시공_L2_25V3
W,일학습병행자격,L3,자동차정비_L3_25V3
W,일학습병행자격,L3,도자공예_L3_25V2
W,일학습병행자격,L5,바이오에너지생산기술_L5_25V2
W,일학습병행자격,L2,SW개발_L2_25V2
C,과정평가형자격,기능사,롤러운전기능사
C,과정평가형자격,기사,화약류제조기사
C,과정평가형자격,기능사,스마트공장기능사
W,일학습병행자격,L5,총무·인사_L5_ver3.0
W,일학습병행자격,L3,자동차차체도장_L3_ver3.0
W,일학습병행자격,L2,주얼리머천다이징_L2_ver3.0
W,일학습병행자격,L4,주얼리머천다이징_L4_ver3.0
W,일학습병행자격,L3,주얼리캐드원형_L3_ver3.0
W,일학습병행자격,L2,주조_L2_ver3.0
W,일학습병행자격,L4,주조_L4_ver3.0
W,일학습병행자격,L3,주택관리_L3_ver3.0
W,일학습병행자격,L5,주택관리_L5_ver3.0
W,일학습병행자격,L5,증권금융자산관리_L5_ver3.0
W,일학습병행자격,L2,중식조리_L2_ver3.0
W,일학습병행자격,L4,중식조리_L4_ver3.0
W,일학습병행자격,L3,지게차정비_L3_ver3.0
W,일학습병행자격,L2,지게차조종_L2_ver3.0
W,일학습병행자격,L2,지식재산사무_L2_ver3.0
W,일학습병행자격,L5,지식재산사무_L5_ver3.0
W,일학습병행자격,L5,직업상담_L5_ver3.0
W,일학습병행자격,L5,차량손해사정_L5_ver3.0
W,일학습병행자격,L2,창호시공_L2_ver3.0
W,일학습병행자격,L5,채권관리_L5_ver3.0
W,일학습병행자격,L3,채소재배_L3_ver3.0
W,일학습병행자격,L3,철강재시공_L3_ver3.0
W,일학습병행자격,L2,철근콘크리트·가설시공_L2_ver3.0
W,일학습병행자격,L5,철도관제_L5_ver3.0
W,일학습병행자격,L4,철도선로시설물유지보수_L4_ver3.0
W,일학습병행자격,L5,철도신호시공_L5_ver3.0
W,일학습병행자격,L4,철도운전_L4_ver3.0
W,일학습병행자격,L5,철도정보통신시설물유지보수_L5_ver3.0
W,일학습병행자격,L5,철도차량설계_L5_ver3.0
W,일학습병행자격,L3,철도차량유지보수_L3_ver3.0
W,일학습병행자격,L5,철도차량유지보수_L5_ver3.0
W,일학습병행자격,L4,청소년상담복지_L4_ver3.0
W,일학습병행자격,L3,축산식품저장·유통_L3_ver3.0
W,일학습병행자격,L5,출판에디터_L5_ver3.0
W,일학습병행자격,L5,출판콘텐츠연출가_L5_ver3.0
W,일학습병행자격,L3,칠공예_L3_ver3.0
C,과정평가형자격,기능사,정보기기운용기능사
C,과정평가형자격,기능사,전자출판기능사
C,과정평가형자격,기능사,화훼장식기능사
C,과정평가형자격,기능사,중식조리기능사
C,과정평가형자격,기능사,복어조리기능사
C,과정평가형자격,기능사,일식조리기능사
C,과정평가형자격,기사,양식조리산업기사
C,과정평가형자격,기사,중식조리산업기사
C,과정평가형자격,기사,식품산업기사
C,과정평가형자격,기능사,승강기기능사
C,과정평가형자격,기사,승강기산업기사
C,과정평가형자격,기능사,농기계정비기능사
C,과정평가형자격,기능사,종자기능사
W,일학습병행자격,L3,세무·회계정보관리_L3_25V3
W,일학습병행자격,L4,산업물류_L4_25V3
W,일학습병행자격,L5,생산관리_L5_25V3
W,일학습병행자격,L5,직업상담_L5_25V3
C,과정평가형자격,기능사,식품가공기능사
C,과정평가형자격,기능사,원예기능사
W,일학습병행자격,L2,전자기기소프트웨어개발_L2_ver3.0
T,국가기술자격,기사,제과산업기사
W,일학습병행자격,L3,김치반찬가공_L3_ver1.0
W,일학습병행자격,L2,비철금속제련(건식)_L2_ver1.0
W,일학습병행자격,L5,손해사정(신체)_L5_ver1.0
W,일학습병행자격,L6,IT프로젝트관리_L6_ver3.0
W,일학습병행자격,L4,카지노기획개발_L4_ver3.0
W,일학습병행자격,L3,카지노딜러_L3_ver3.0
W,일학습병행자격,L3,커플매니저_L3_ver3.0
W,일학습병행자격,L2,콘크리트공기계조종_L2_ver3.0
W,일학습병행자격,L4,크루즈운영관리_L4_ver3.0
W,일학습병행자격,L3,태양광에너지생산기술_L3_ver3.0
W,일학습병행자격,L5,태양광에너지생산기술_L5_ver3.0
W,일학습병행자격,L5,태양열에너지생산기술_L5_ver3.0
W,일학습병행자격,L3,텍스타일디자인_L3_ver3.0
W,일학습병행자격,L2,토공장비조종_L2_ver3.0
W,일학습병행자격,L2,토공·포장_L2_ver3.0
W,일학습병행자격,L5,토목시공관리_L5_ver3.0
W,일학습병행자격,L5,토양지하수관리_L5_ver3.0
W,일학습병행자격,L5,투자금융(IB)_L5_ver3.0
W,일학습병행자격,L3,특수인쇄_L3_ver3.0
W,일학습병행자격,L3,판금제관_L3_ver3.0
W,일학습병행자격,L3,패션소품생산_L3_ver3.0
W,일학습병행자격,L2,패션제품유통_L2_ver3.0
W,일학습병행자격,L4,패션제품유통_L4_ver3.0
W,일학습병행자격,L5,패션제품유통_L5_ver3.0
W,일학습병행자격,L3,패턴메이킹_L3_ver3.0
W,일학습병행자격,L5,패턴메이킹_L5_ver3.0
W,일학습병행자격,L2,펄프·종이제조_L2_ver3.0
W,일학습병행자격,L4,펄프·종이제조_L4_ver3.0
W,일학습병행자격,L3,편직생산_L3_ver3.0
W,일학습병행자격,L5,편직생산_L5_ver3.0
W,일학습병행자격,L4,편직의류생산_L4_ver3.0
W,일학습병행자격,L3,편집디자이너_L3_ver3.0
W,일학습병행자격,L5,평생교육프로그램개발운영_L5_ver3.0
W,일학습병행자격,L2,평판인쇄_L2_ver3.0
W,일학습병행자격,L5,폐자원에너지생산기술_L5_ver3.0
W,일학습병행자격,L5,품질경영_L5_ver3.0
W,일학습병행자격,L5,프레스금형설계_L5_ver3.0
W,일학습병행자격,L4,프리프레스_L4_ver3.0
W,일학습병행자격,L5,플라스틱사출성형품제조_L5_ver3.0
W,일학습병행자격,L3,수산식품가공(수산식품조미)_L3_ver1.0
W,일학습병행자격,L2,요양보호_L2_25V2
W,일학습병행자격,L3,총무·인사_L3_25V3
W,일학습병행자격,L5,시각디자인_L5_25V3
T,국가기술자격,기능장,산림기능장
W,일학습병행자격,L4,플라즈마가공_L4_ver3.0
W,일학습병행자격,L5,학습시스템개발전문가_L5_ver3.0
W,일학습병행자격,L5,학예_L5_ver3.0
W,일학습병행자격,L3,한복생산_L3_ver3.0
W,일학습병행자격,L2,한식조리_L2_ver3.0
W,일학습병행자격,L4,한식조리_L4_ver3.0
W,일학습병행자격,L3,합섬원사생산_L3_ver3.0
W,일학습병행자격,L5,합섬원사생산_L5_ver3.0
W,일학습병행자격,L5,항공기부품제작_L5_ver3.0
W,일학습병행자격,L3,항공기전자장치정비_L3_ver3.0
W,일학습병행자격,L5,항공기정비_L5_ver3.0
W,일학습병행자격,L5,항공보안관리_L5_ver3.0
W,일학습병행자격,L4,항공안전관리_L4_ver3.0
W,일학습병행자격,L2,항만용크레인조종_L2_ver3.0
W,일학습병행자격,L3,해상교통관제_L3_ver3.0
W,일학습병행자격,L5,해상교통관제_L5_ver3.0
W,일학습병행자격,L3,해양관측측량_L3_ver3.0
W,일학습병행자격,L5,해양관측측량_L5_ver3.0
W,일학습병행자격,L5,해양생태분석_L5_ver3.0
W,일학습병행자격,L5,해양에너지생산기술_L5_ver3.0
W,일학습병행자격,L5,해양자원탐사개발관리_L5_ver3.0
W,일학습병행자격,L3,해양플랜트설치·운용관리_L3_ver3.0
W,일학습병행자격,L5,해양플랜트설치·운용관리_L5_ver3.0
W,일학습병행자격,L3,해양환경보전관리_L3_ver3.0
W,일학습병행자격,L5,헬리콥터정비_L5_ver3.0
W,일학습병행자격,L3,화장품제조_L3_ver3.0
W,일학습병행자격,L5,화장품제조_L5_ver3.0
W,일학습병행자격,L5,화학공정유지운영_L5_ver3.0
W,일학습병행자격,L5,화학물질취급관리_L5_ver3.0
W,일학습병행자격,L3,화훼재배_L3_ver3.0
W,일학습병행자격,L3,환경디자인_L3_ver3.0
W,일학습병행자격,L4,환경시설관리_L4_ver3.0
W,일학습병행자격,L2,석공예_L2_ver3.0
W,일학습병행자격,L3,냉동공조운영관리_L3_ver3.0
W,일학습병행자격,L5,측량·지리정보개발_L5_25V3
W,일학습병행자격,L2,수동용접(CO2용접)_L2_25V3
W,일학습병행자격,L2,세라믹제조_L2_25V3
W,일학습병행자격,L3,바이오의약품제조_L3_25V3
W,일학습병행자격,L5,바이오의약품제조_L5_25V3
W,일학습병행자격,L4,패션머천다이징_L4_25V3
W,일학습병행자격,L3,자동제어기기제작_L3_25V3
W,일학습병행자격,L2,김치류제조가공_L2_25V3
W,일학습병행자격,L2,음료제조가공_L2_25V3
W,일학습병행자격,L2,제빵_L2_25V3
W,일학습병행자격,L5,기후대기관리_L5_25V3
W,일학습병행자격,L4,환경시설관리_L4_25V3
W,일학습병행자격,L6,디지털디자인디렉터_L6_25V3
W,일학습병행자격,L3,서비스·경험디자인_L3_25V2
W,일학습병행자격,L3,카지노딜러_L3_25V2
W,일학습병행자격,L5,호텔관리_L5_25V2
W,일학습병행자격,L3,바리스타_L3_25V2
W,일학습병행자격,L5,광산환경관리_L5_25V2
W,일학습병행자격,L3,냉동공조설계_L3_ver3.0
W,일학습병행자격,L3,굴삭기정비_L3_ver3.0
W,일학습병행자격,L3,레이저가공_L3_ver3.0
W,일학습병행자격,L3,기계장치조립_L3_ver3.0
W,일학습병행자격,L3,전기철도신호시공_L3_ver3.0
W,일학습병행자격,L3,전자기기하드웨어개발_L3_ver3.0
W,일학습병행자격,L5,전자기기소프트웨어개발_L5_ver3.0
W,일학습병행자격,L5,반도체장비개발_L5_ver3.0
W,일학습병행자격,L3,반도체설계_L3_ver3.0
W,일학습병행자격,L3,정보통신설비시공_L3_ver3.0
W,일학습병행자격,L4,무선통신설계_L4_ver3.0
W,일학습병행자격,L2,두부류제조가공_L2_ver3.0
W,일학습병행자격,L5,풍력에너지생산기술_L5_ver3.0
W,일학습병행자격,L5,산업보건관리_L5_ver3.0
W,일학습병행자격,L3,어로관리_L3_ver3.0
W,일학습병행자격,L5,수산자원관리_L5_ver3.0
W,일학습병행자격,L6,디지털디자인디렉터_L6_ver3.0
W,일학습병행자격,L2,건설관리_L5_23V2
W,일학습병행자격,L4,전자기기생산_L4_23V2
W,일학습병행자격,L2,유리재료제조_L2_23V2
W,일학습병행자격,L4,유리재료제조_L4_23V2
T,국가기술자격,기사,버섯산업기사
T,국가기술자격,기사,농작업안전보건기사
W,일학습병행자격,L2,양식조리_L2_24V2
W,일학습병행자격,L2,중식조리_L2_24V2
W,일학습병행자격,L3,생산관리_L3_ver3.0
W,일학습병행자격,L3,마케팅·커뮤니케이션_L3_ver3.0
W,일학습병행자격,L5,광고·홍보_L5_ver3.0
C,과정평가형자격,기능사,가구제작기능사
C,과정평가형자격,기능사,가스기능사
W,일학습병행자격,L5,마케팅전략기획_L5_ver3.0
T,국가기술자격,기사,신발산업기사
C,과정평가형자격,기능사,광산보안기능사
C,과정평가형자격,기사,공간정보융합산업기사
C,과정평가형자격,기능사,철도전기신호기능사
C,과정평가형자격,기사,수산양식산업기사
W,일학습병행자격,L3,e-비지니스_L3_24V2
W,일학습병행자격,L5,매장판매_L5_24V2
W,일학습병행자격,L5,자동제어기기설계_L5_24V2
W,일학습병행자격,L5,전기설비시공_L5_24V2
W,일학습병행자격,L3,전기시공_L3_24V2
W,일학습병행자격,L5,전자기기기구개발_L5_24V2
W,일학습병행자격,L4,구내방송통신설계_L4_24V2
W,일학습병행자격,L4,무선통신설계_L4_24V2
W,일학습병행자격,L3,무선통신시공_L3_24V2
W,일학습병행자격,L3,무선통신운용_L3_24V2
W,일학습병행자격,L5,정보통신설계_L5_24V2
W,일학습병행자격,L2,통신기기운용_L2_24V2
W,일학습병행자격,L5,식품가공연구개발_L5_24V2
W,일학습병행자격,L3,유가공_L3_24V2
W,일학습병행자격,L3,주류제조가공_L3_24V2
W,일학습병행자격,L3,가구제작_L3_24V2
W,일학습병행자격,L5,소음진동관리_L5_24V2
W,일학습병행자격,L4,정수장운영관리_L4_24V2
W,일학습병행자격,L3,산업안전관리_L3_24V2
W,일학습병행자격,L3,종자유통_L3_24V2
W,일학습병행자격,L5,종자유통_L5_24V2
W,일학습병행자격,L4,선수스포츠지도_L4_24V1
W,일학습병행자격,L3,전기자동차정비_L3_24V1
W,일학습병행자격,L2,SW개발_L2_24V1
W,일학습병행자격,L3,반도체재료제조_L3_24V1
W,일학습병행자격,L3,캐릭터제작_L3_ver3.0
W,일학습병행자격,L3,보안경비_L3_ver3.0
W,일학습병행자격,L2,피부관리_L2_ver3.0
W,일학습병행자격,L5,호텔관리_L5_ver3.0
W,일학습병행자격,L3,식음료서비스_L3_ver3.0
W,일학습병행자격,L3,수출입관리_L3_ver3.0
W,일학습병행자격,L3,품질경영_L3_ver3.0
W,일학습병행자격,L3,금융업무관리_L3_ver3.0
W,일학습병행자격,L5,사회복지서비스_L5_ver3.0
W,일학습병행자격,L3,디지털디자인_L3_ver3.0
W,일학습병행자격,L5,서비스·경험디자인_L5_ver3.0
W,일학습병행자격,L5,e-비지니스_L5_ver3.0
W,일학습병행자격,L3,네일미용_L3_ver3.0
W,일학습병행자격,L3,바텐더_L3_ver3.0
W,일학습병행자격,L5,건설관리_L5_ver3.0
W,일학습병행자격,L3,건축설계_L3_ver3.0
W,일학습병행자격,L5,건축구조설계_L5_ver3.0
W,일학습병행자격,L3,기계요소설계_L3_ver3.0
W,일학습병행자격,L5,기계제어설계_L5_ver3.0
W,일학습병행자격,L2,선반가공_L2_ver3.0
W,일학습병행자격,L2,밀링가공_L2_ver3.0
W,일학습병행자격,L3,CNC선반가공_L3_ver3.0
W,일학습병행자격,L2,목공·수장시공_L2_ver3.0
W,일학습병행자격,L2,단열시공_L2_ver3.0
W,일학습병행자격,L3,산업환경전기·계측제어설비_L3_ver3.0
W,일학습병행자격,L2,건설기계정비_L2_ver3.0
W,일학습병행자격,L2,건설용크레인조종_L2_ver3.0
T,국가기술자격,기사,로봇하드웨어개발기사
W,일학습병행자격,L2,일식조리_L2_ver3.0
W,일학습병행자격,L3,바리스타_L3_ver3.0
W,일학습병행자격,L3,토목·건축관리_L3_ver3.0
W,일학습병행자격,L5,건축설계_L5_ver3.0
W,일학습병행자격,L3,건축설비_L3_ver3.0
W,일학습병행자격,L5,건축설비_L5_ver3.0
W,일학습병행자격,L5,조경_L5_ver3.0
W,일학습병행자격,L3,CNC밀링가공_L3_ver3.0
W,일학습병행자격,L2,기계요소조립_L2_ver3.0
W,일학습병행자격,L5,의료기관의료기기안전관리_L5_24V2
T,국가기술자격,기사,가구제작산업기사
W,일학습병행자격,L5,마케팅통계분석_L5_ver3.0
W,일학습병행자격,L5,기계생산관리_L5_ver3.0
C,과정평가형자격,기사,바이오화학제품제조기사
W,일학습병행자격,L3,스마트팩토리시스템설치_L3_23V1
W,일학습병행자격,L5,측량·지리정보개발_L5_ver3.0
W,일학습병행자격,L3,무선통신운용_L3_ver3.0
W,일학습병행자격,L5,생산관리_L5_ver3.0
W,일학습병행자격,L3,소방공사관리_L3_ver3.0
W,일학습병행자격,L3,의료코디네이터_L3_ver3.0
W,일학습병행자격,L3,공연음향_L3_ver3.0
W,일학습병행자격,L3,실내디자인_L3_ver3.0
W,일학습병행자격,L2,산업용크레인조종_L2_ver3.0
W,일학습병행자격,L4,구조해석설계_L4_ver3.0
C,과정평가형자격,기사,가스산업기사
C,과정평가형자격,기능사,항공전기·전자정비기능사
W,일학습병행자격,L3,총무·인사_L3_24V2
T,국가기술자격,기사,보석디자인산업기사
C,과정평가형자격,기능사,거푸집기능사
C,과정평가형자격,기사,건설기계정비산업기사
C,과정평가형자격,기사,건설안전기사
C,과정평가형자격,기능사,건축도장기능사
C,과정평가형자격,기능사,타일기능사
W,일학습병행자격,L2,선박선체건조_L2_23V3
W,일학습병행자격,L5,전자기기하드웨어개발_L5_23V2
W,일학습병행자격,L3,프레스금형제작_L3_ver3.0
W,일학습병행자격,L3,와이어방전가공_L3_ver3.0
W,일학습병행자격,L5,자동차설계_L5_ver3.0
W,일학습병행자격,L3,퍼스널트레이닝_L3_ver3.0
W,일학습병행자격,L3,호텔식음료서비스_L3_ver3.0
